year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,29,1451,1455,-4,1651,1630,21,MQ,3231,N603MQ,JFK,PIT,71,340,14,55,2013-10-29T18:00:00Z
2013,8,20,2116,2117,-1,7,9,-2,UA,1241,N16709,EWR,TPA,146,997,21,17,2013-08-21T01:00:00Z
2013,9,12,712,715,-3,1001,1010,-9,VX,399,N635VA,JFK,LAX,322,2475,7,15,2013-09-12T11:00:00Z
2013,10,30,835,840,-5,959,1000,-1,EV,4252,N14923,EWR,MKE,117,725,8,40,2013-10-30T12:00:00Z
2013,5,18,1322,1320,2,1423,1455,-32,WN,2283,N913WN,LGA,MDW,110,725,13,20,2013-05-18T17:00:00Z
2013,12,22,2000,1859,61,2238,2106,92,9E,2928,N925XJ,JFK,ORD,144,740,18,59,2013-12-22T23:00:00Z
2013,8,20,1441,1445,-4,1638,1722,-44,9E,3301,N915XJ,JFK,IND,95,665,14,45,2013-08-20T18:00:00Z
2013,9,17,600,605,-5,704,734,-30,UA,1622,N39418,EWR,ORD,105,719,6,5,2013-09-17T10:00:00Z
2013,1,15,934,935,-1,1210,1231,-21,B6,41,N508JB,JFK,MCO,141,944,9,35,2013-01-15T14:00:00Z
2013,1,23,851,825,26,1111,1026,45,US,487,N649AW,JFK,CLT,91,541,8,25,2013-01-23T13:00:00Z
2013,12,23,1535,1459,36,2033,1953,40,B6,703,N913JB,JFK,SJU,199,1598,14,59,2013-12-23T19:00:00Z
2013,1,11,1620,1615,5,1748,1815,-27,9E,3387,N909XJ,JFK,RDU,69,427,16,15,2013-01-11T21:00:00Z
2013,1,28,1600,1600,0,1924,1933,-9,DL,161,N971DL,JFK,MIA,155,1089,16,0,2013-01-28T21:00:00Z
2013,10,23,808,810,-2,1048,1119,-31,UA,327,N820UA,EWR,PDX,317,2434,8,10,2013-10-23T12:00:00Z
2013,5,9,1136,1130,6,1428,1428,0,B6,61,N508JB,JFK,FLL,143,1069,11,30,2013-05-09T15:00:00Z
2013,9,18,1449,1459,-10,1732,1804,-32,B6,325,N793JB,JFK,TPA,136,1005,14,59,2013-09-18T18:00:00Z
2013,8,11,2029,2030,-1,2249,2245,4,9E,4033,N8733G,LGA,TYS,97,647,20,30,2013-08-12T00:00:00Z
2013,11,25,853,857,-4,1129,1208,-39,UA,1448,N23707,EWR,PBI,136,1023,8,57,2013-11-25T13:00:00Z
2013,12,24,NA,707,NA,NA,838,NA,EV,4420,N16151,EWR,ORF,NA,284,7,7,2013-12-24T12:00:00Z
2013,6,14,1622,1600,22,1831,1721,70,US,2181,N757UW,LGA,DCA,51,214,16,0,2013-06-14T20:00:00Z
2013,9,19,550,600,-10,1145,730,NA,AA,301,N514AA,LGA,ORD,NA,733,6,0,2013-09-19T10:00:00Z
2013,12,6,1538,1530,8,1815,1829,-14,B6,83,N629JB,JFK,MCO,135,944,15,30,2013-12-06T20:00:00Z
2013,9,26,1038,1029,9,1247,1318,-31,UA,488,N455UA,EWR,IAH,172,1400,10,29,2013-09-26T14:00:00Z
2013,7,16,1041,915,86,1405,1231,94,DL,2379,N962DL,LGA,FLL,141,1076,9,15,2013-07-16T13:00:00Z
2013,7,13,1527,1459,28,1725,1654,31,EV,4381,N16918,EWR,DTW,88,488,14,59,2013-07-13T18:00:00Z
2013,8,3,1240,1240,0,1605,1545,20,UA,1186,N18112,EWR,MIA,165,1085,12,40,2013-08-03T16:00:00Z
2013,3,29,637,630,7,917,925,-8,UA,707,N495UA,EWR,MCO,132,937,6,30,2013-03-29T10:00:00Z
2013,4,4,1959,1925,34,2152,2124,28,9E,3444,N604LR,JFK,RDU,79,427,19,25,2013-04-04T23:00:00Z
2013,8,21,1950,2000,-10,2056,2112,-16,US,2162,N965UW,LGA,BOS,41,184,20,0,2013-08-22T00:00:00Z
2013,8,25,1044,1055,-11,1314,1411,-57,DL,1903,N353NB,LGA,SRQ,131,1047,10,55,2013-08-25T14:00:00Z
2013,6,26,106,2359,67,509,344,85,B6,1503,N607JB,JFK,SJU,192,1598,23,59,2013-06-27T03:00:00Z
2013,8,8,1714,1625,49,1924,1839,45,9E,3440,N905XJ,JFK,RDU,64,427,16,25,2013-08-08T20:00:00Z
2013,5,20,1904,1905,-1,2209,2209,0,B6,75,N556JB,JFK,TPA,145,1005,19,5,2013-05-20T23:00:00Z
2013,7,16,643,646,-3,823,908,-45,UA,472,N553UA,EWR,LAS,259,2227,6,46,2013-07-16T10:00:00Z
2013,6,24,2102,1755,187,115,2120,235,AA,177,N332AA,JFK,SFO,373,2586,17,55,2013-06-24T21:00:00Z
2013,2,19,1212,1220,-8,1324,1350,-26,MQ,3697,N542MQ,EWR,ORD,110,719,12,20,2013-02-19T17:00:00Z
2013,5,14,1830,1829,1,2012,2032,-20,US,297,N552UW,JFK,CLT,74,541,18,29,2013-05-14T22:00:00Z
2013,8,4,1728,1720,8,1855,1850,5,MQ,3365,N800MQ,JFK,DCA,52,213,17,20,2013-08-04T21:00:00Z
2013,1,14,1807,1810,-3,2204,2150,14,UA,594,N424UA,EWR,PHX,326,2133,18,10,2013-01-14T23:00:00Z
2013,2,21,1149,1155,-6,1257,1304,-7,9E,3289,N602LR,JFK,BOS,42,187,11,55,2013-02-21T16:00:00Z
2013,7,25,820,830,-10,1033,1039,-6,EV,4419,N12172,EWR,XNA,167,1131,8,30,2013-07-25T12:00:00Z
2013,9,25,801,805,-4,947,943,4,9E,3611,N8694A,JFK,PIT,65,340,8,5,2013-09-25T12:00:00Z
2013,8,8,1152,1155,-3,1307,1310,-3,MQ,3386,N852MQ,JFK,DCA,51,213,11,55,2013-08-08T15:00:00Z
2013,11,15,1648,1642,6,1936,1915,21,EV,4705,N17196,EWR,ATL,131,746,16,42,2013-11-15T21:00:00Z
2013,7,9,1632,1635,-3,1939,1938,1,B6,89,N568JB,JFK,SAN,295,2446,16,35,2013-07-09T20:00:00Z
2013,4,27,824,801,23,922,917,5,EV,4233,N12540,EWR,BTV,45,266,8,1,2013-04-27T12:00:00Z
2013,3,4,556,600,-4,659,730,-31,WN,815,N228WN,EWR,MDW,108,711,6,0,2013-03-04T11:00:00Z
2013,8,28,NA,1735,NA,NA,1944,NA,EV,4445,N16919,EWR,IND,NA,645,17,35,2013-08-28T21:00:00Z
2013,11,21,858,903,-5,1235,1235,0,UA,471,N809UA,EWR,SFO,359,2565,9,3,2013-11-21T14:00:00Z
2013,7,10,555,605,-10,813,820,-7,MQ,3550,N520MQ,LGA,ATL,102,762,6,5,2013-07-10T10:00:00Z
2013,10,1,605,559,6,722,710,12,EV,4533,N31131,EWR,BUF,51,282,5,59,2013-10-01T09:00:00Z
2013,12,2,1112,1112,0,1358,1400,-2,B6,643,N505JB,EWR,PBI,149,1023,11,12,2013-12-02T16:00:00Z
2013,8,25,624,630,-6,738,755,-17,AA,303,N3KFAA,LGA,ORD,100,733,6,30,2013-08-25T10:00:00Z
2013,10,13,1524,1529,-5,1730,1730,0,EV,4576,N24103,EWR,GRR,83,605,15,29,2013-10-13T19:00:00Z
2013,1,5,801,805,-4,919,920,-1,AA,1838,N5EHAA,JFK,BOS,43,187,8,5,2013-01-05T13:00:00Z
2013,1,2,558,600,-2,916,931,-15,UA,303,N505UA,JFK,SFO,341,2586,6,0,2013-01-02T11:00:00Z
2013,12,6,1402,900,302,1617,1133,284,DL,651,N978AT,EWR,ATL,115,746,9,0,2013-12-06T14:00:00Z
2013,6,3,615,615,0,802,808,-6,US,1447,N757UW,JFK,CLT,83,541,6,15,2013-06-03T10:00:00Z
2013,7,30,2125,2129,-4,2217,2244,-27,UA,1451,N37420,EWR,BOS,35,200,21,29,2013-07-31T01:00:00Z
2013,4,25,725,729,-4,1015,1020,-5,B6,361,N526JB,LGA,PBI,143,1035,7,29,2013-04-25T11:00:00Z
2013,12,26,1922,1930,-8,2036,2108,-32,9E,2959,N8914A,JFK,SYR,46,209,19,30,2013-12-27T00:00:00Z
2013,7,11,1224,1200,24,1444,1436,8,DL,1947,N651DL,LGA,ATL,107,762,12,0,2013-07-11T16:00:00Z
2013,5,2,723,730,-7,1004,1105,-61,VX,183,N855VA,EWR,SFO,324,2565,7,30,2013-05-02T11:00:00Z
2013,11,14,1954,2001,-7,2212,2220,-8,EV,4321,N11199,EWR,MCI,163,1092,20,1,2013-11-15T01:00:00Z
2013,12,17,1628,1620,8,1943,1934,9,B6,89,N663JB,JFK,SAN,337,2446,16,20,2013-12-17T21:00:00Z
2013,7,10,1448,1450,-2,1733,1716,17,9E,3793,N8977A,JFK,CLT,80,541,14,50,2013-07-10T18:00:00Z
2013,11,8,1156,1200,-4,1457,1455,2,AA,3,N336AA,JFK,LAX,341,2475,12,0,2013-11-08T17:00:00Z
2013,6,6,651,655,-4,956,935,21,AA,1815,N630AA,JFK,MCO,145,944,6,55,2013-06-06T10:00:00Z
2013,11,1,854,859,-5,1147,1159,-12,AA,1121,N3CWAA,LGA,DFW,204,1389,8,59,2013-11-01T12:00:00Z
2013,8,11,1918,1815,63,2238,2135,63,DL,17,N154DL,JFK,LAX,331,2475,18,15,2013-08-11T22:00:00Z
2013,6,25,11,2245,86,137,3,94,B6,486,N228JB,JFK,ROC,51,264,22,45,2013-06-26T02:00:00Z
2013,8,23,1830,1815,15,2116,2140,-24,DL,17,N190DN,JFK,LAX,315,2475,18,15,2013-08-23T22:00:00Z
2013,2,11,526,525,1,854,820,34,UA,1497,N37409,EWR,IAH,242,1400,5,25,2013-02-11T10:00:00Z
2013,11,8,747,751,-4,936,928,8,UA,279,N461UA,EWR,ORD,114,719,7,51,2013-11-08T12:00:00Z
2013,11,18,1253,1300,-7,1642,1631,11,DL,432,N723TW,JFK,SFO,373,2586,13,0,2013-11-18T18:00:00Z
2013,1,17,1725,1725,0,2034,2017,17,UA,1109,N12116,EWR,MCO,157,937,17,25,2013-01-17T22:00:00Z
2013,11,10,1828,1812,16,2016,2004,12,UA,1053,N29717,EWR,CLE,70,404,18,12,2013-11-10T23:00:00Z
2013,5,11,808,810,-2,1011,1025,-14,9E,3538,N922XJ,JFK,MSP,152,1029,8,10,2013-05-11T12:00:00Z
2013,12,9,2130,2106,24,2226,2213,13,B6,2680,N273JB,EWR,BOS,34,200,21,6,2013-12-10T02:00:00Z
2013,12,12,624,630,-6,802,815,-13,AA,303,N3BYAA,LGA,ORD,123,733,6,30,2013-12-12T11:00:00Z
2013,4,30,1218,1130,48,1350,1307,43,EV,4317,N16147,EWR,RDU,72,416,11,30,2013-04-30T15:00:00Z
2013,4,24,558,601,-3,713,720,-7,EV,4252,N26549,EWR,MKE,118,725,6,1,2013-04-24T10:00:00Z
2013,6,22,948,955,-7,1106,1115,-9,MQ,3670,N6EAMQ,LGA,BNA,98,764,9,55,2013-06-22T13:00:00Z
2013,6,21,1836,1835,1,2122,2144,-22,UA,1637,N79279,EWR,TPA,133,997,18,35,2013-06-21T22:00:00Z
2013,4,20,1544,1457,47,1923,1754,89,B6,63,N592JB,JFK,TPA,173,1005,14,57,2013-04-20T18:00:00Z
2013,9,26,1020,1028,-8,1152,1225,-33,EV,4297,N14174,EWR,DTW,72,488,10,28,2013-09-26T14:00:00Z
2013,10,27,539,545,-6,834,855,-21,AA,2243,N5EFAA,JFK,MIA,157,1089,5,45,2013-10-27T09:00:00Z
2013,11,7,614,620,-6,839,826,13,9E,3572,N927XJ,EWR,MSP,175,1008,6,20,2013-11-07T11:00:00Z
2013,5,13,854,900,-6,956,1019,-23,US,2120,N959UW,LGA,BOS,39,184,9,0,2013-05-13T13:00:00Z
2013,6,27,757,800,-3,1014,1021,-7,B6,677,N249JB,JFK,JAX,111,828,8,0,2013-06-27T12:00:00Z
2013,11,4,1357,1359,-2,1545,1602,-17,EV,4193,N11199,EWR,MSP,149,1008,13,59,2013-11-04T18:00:00Z
2013,2,17,729,730,-1,857,842,15,US,1153,N955UW,LGA,PHL,39,96,7,30,2013-02-17T12:00:00Z
2013,11,14,1104,1110,-6,1358,1430,-32,AA,1599,N3KJAA,LGA,MIA,151,1096,11,10,2013-11-14T16:00:00Z
2013,6,5,701,700,1,1016,1019,-3,B6,671,N646JB,JFK,LAX,345,2475,7,0,2013-06-05T11:00:00Z
2013,9,29,853,859,-6,958,1017,-19,DL,2445,N340NB,JFK,BOS,42,187,8,59,2013-09-29T12:00:00Z
2013,4,30,1702,1700,2,2049,2100,-11,DL,329,N391DA,JFK,SJU,191,1598,17,0,2013-04-30T21:00:00Z
2013,9,24,610,615,-5,749,811,-22,US,1772,N156UW,JFK,CLT,76,541,6,15,2013-09-24T10:00:00Z
2013,4,9,659,705,-6,1007,1030,-23,DL,763,N717TW,JFK,LAX,328,2475,7,5,2013-04-09T11:00:00Z
2013,9,12,909,912,-3,1010,1025,-15,B6,208,N317JB,JFK,PWM,49,273,9,12,2013-09-12T13:00:00Z
2013,12,20,758,747,11,1103,1048,15,UA,700,N667UA,EWR,IAH,209,1400,7,47,2013-12-20T12:00:00Z
2013,9,26,1514,1520,-6,1642,1705,-23,AA,341,N478AA,LGA,ORD,101,733,15,20,2013-09-26T19:00:00Z
2013,10,17,855,900,-5,1025,1034,-9,UA,235,N852UA,LGA,ORD,123,733,9,0,2013-10-17T13:00:00Z
2013,8,16,2358,2359,-1,329,340,-11,B6,839,N605JB,JFK,BQN,194,1576,23,59,2013-08-17T03:00:00Z
2013,12,21,927,819,68,1238,1119,79,UA,568,N457UA,EWR,BZN,275,1882,8,19,2013-12-21T13:00:00Z
2013,1,18,810,800,10,911,917,-6,EV,4392,N13956,EWR,SYR,45,195,8,0,2013-01-18T13:00:00Z
2013,4,15,712,720,-8,1014,1003,11,UA,479,N534UA,LGA,IAH,209,1416,7,20,2013-04-15T11:00:00Z
2013,2,16,1533,1530,3,1828,1849,-21,UA,108,N41140,JFK,LAX,326,2475,15,30,2013-02-16T20:00:00Z
2013,8,27,1439,1440,-1,1721,1749,-28,DL,1902,N919DE,LGA,PBI,133,1035,14,40,2013-08-27T18:00:00Z
2013,2,23,1611,1610,1,1804,1800,4,9E,3589,N8896A,JFK,PIT,71,340,16,10,2013-02-23T21:00:00Z
2013,3,16,857,900,-3,1225,1219,6,UA,1581,N76519,EWR,SEA,345,2402,9,0,2013-03-16T13:00:00Z
2013,7,24,1446,1450,-4,1600,1634,-34,9E,4115,N8444F,JFK,IAD,48,228,14,50,2013-07-24T18:00:00Z
2013,10,29,2352,2359,-7,326,340,-14,B6,1503,N644JB,JFK,SJU,191,1598,23,59,2013-10-30T03:00:00Z
2013,11,12,1148,1151,-3,1446,1459,-13,B6,323,N640JB,JFK,LAX,312,2475,11,51,2013-11-12T16:00:00Z
2013,9,30,1709,1712,-3,1934,2002,-28,UA,246,N842UA,EWR,DFW,172,1372,17,12,2013-09-30T21:00:00Z
2013,9,23,828,838,-10,1003,1021,-18,EV,4711,N14573,EWR,STL,126,872,8,38,2013-09-23T12:00:00Z
2013,12,22,2020,2025,-5,2153,2205,-12,AA,371,N540AA,LGA,ORD,128,733,20,25,2013-12-23T01:00:00Z
2013,9,18,1220,1230,-10,1358,1422,-24,EV,4640,N12900,EWR,DAY,78,533,12,30,2013-09-18T16:00:00Z
2013,7,29,548,540,8,845,840,5,AA,701,N5BTAA,JFK,MIA,154,1089,5,40,2013-07-29T09:00:00Z
2013,4,15,1952,1935,17,2253,2249,4,UA,1010,N24702,EWR,MIA,152,1085,19,35,2013-04-15T23:00:00Z
2013,2,18,937,940,-3,1050,1110,-20,WN,376,N924WN,LGA,BNA,114,764,9,40,2013-02-18T14:00:00Z
2013,12,23,1832,1830,2,2057,2035,22,US,425,N542UW,JFK,CLT,104,541,18,30,2013-12-23T23:00:00Z
2013,11,27,802,812,-10,1017,1029,-12,EV,4111,N11192,EWR,CHS,110,628,8,12,2013-11-27T13:00:00Z
2013,4,9,812,814,-2,1018,1025,-7,EV,4625,N27200,EWR,CHS,91,628,8,14,2013-04-09T12:00:00Z
2013,5,2,554,600,-6,650,659,-9,US,2161,N700UW,LGA,DCA,43,214,6,0,2013-05-02T10:00:00Z
2013,1,13,1339,1345,-6,1449,1458,-9,B6,602,N178JB,JFK,PWM,57,273,13,45,2013-01-13T18:00:00Z
2013,5,27,900,844,16,1146,1155,-9,UA,1401,N37263,EWR,MIA,141,1085,8,44,2013-05-27T12:00:00Z
2013,9,11,749,745,4,1149,1144,5,UA,1216,N36447,EWR,SJU,206,1608,7,45,2013-09-11T11:00:00Z
2013,8,25,718,725,-7,957,1010,-13,AA,1815,N3JFAA,JFK,MCO,124,944,7,25,2013-08-25T11:00:00Z
2013,2,8,800,755,5,959,930,29,WN,3935,N200WN,LGA,MDW,113,725,7,55,2013-02-08T12:00:00Z
2013,5,20,1738,1730,8,2026,2017,9,UA,1109,N17105,EWR,MCO,124,937,17,30,2013-05-20T21:00:00Z
2013,6,12,655,700,-5,804,811,-7,EV,5819,N13994,EWR,MHT,46,209,7,0,2013-06-12T11:00:00Z
2013,9,10,1004,1005,-1,1210,1214,-4,DL,2319,N995DL,LGA,MSP,141,1020,10,5,2013-09-10T14:00:00Z
2013,5,29,553,600,-7,652,659,-7,US,2161,N765US,LGA,DCA,40,214,6,0,2013-05-29T10:00:00Z
2013,2,6,1443,1436,7,1553,1543,10,EV,4372,N11107,EWR,DCA,39,199,14,36,2013-02-06T19:00:00Z
2013,5,23,2059,1409,410,2204,1517,407,B6,1180,N197JB,EWR,BOS,45,200,14,9,2013-05-23T18:00:00Z
2013,4,13,1558,1600,-2,1858,1902,-4,DL,161,N3760C,JFK,LAS,325,2248,16,0,2013-04-13T20:00:00Z
2013,7,18,707,645,22,933,934,-1,UA,1627,N35271,EWR,PBI,131,1023,6,45,2013-07-18T10:00:00Z
2013,3,16,1108,900,128,1313,1113,120,DL,181,N392DA,LGA,DTW,95,502,9,0,2013-03-16T13:00:00Z
2013,4,21,1656,1700,-4,1816,1835,-19,MQ,4255,N619MQ,JFK,BNA,121,765,17,0,2013-04-21T21:00:00Z
2013,9,18,2119,2137,-18,2357,27,-30,B6,1371,N657JB,LGA,FLL,142,1076,21,37,2013-09-19T01:00:00Z
2013,1,5,1852,1810,42,2059,2035,24,9E,3542,N602LR,JFK,MSP,158,1029,18,10,2013-01-05T23:00:00Z
2013,12,30,625,630,-5,825,842,-17,US,2085,N558UW,LGA,CLT,99,544,6,30,2013-12-30T11:00:00Z
2013,8,7,1712,1715,-3,1950,1952,-2,9E,3310,N908XJ,JFK,MCI,169,1113,17,15,2013-08-07T21:00:00Z
2013,10,13,1710,1700,10,2026,2017,9,UA,541,N597UA,JFK,SFO,344,2586,17,0,2013-10-13T21:00:00Z
2013,10,2,1147,1154,-7,1427,1506,-39,UA,1212,N76529,EWR,SFO,328,2565,11,54,2013-10-02T15:00:00Z
2013,12,30,2004,1900,64,2318,2227,51,UA,1152,N39475,EWR,PDX,347,2434,19,0,2013-12-31T00:00:00Z
2013,4,10,802,810,-8,1020,1030,-10,FL,346,N940AT,LGA,ATL,110,762,8,10,2013-04-10T12:00:00Z
2013,4,25,1250,1245,5,1518,1513,5,UA,356,N418UA,EWR,PHX,309,2133,12,45,2013-04-25T16:00:00Z
2013,10,26,558,600,-2,841,858,-17,B6,371,N746JB,LGA,FLL,147,1076,6,0,2013-10-26T10:00:00Z
2013,12,18,1257,1250,7,1352,1350,2,AA,178,N3EBAA,JFK,BOS,40,187,12,50,2013-12-18T17:00:00Z
2013,4,24,NA,1930,NA,NA,2146,NA,9E,3798,NA,JFK,CLT,NA,541,19,30,2013-04-24T23:00:00Z
2013,8,23,2103,2105,-2,2237,2230,7,MQ,3604,N505MQ,EWR,ORD,106,719,21,5,2013-08-24T01:00:00Z
2013,1,4,808,815,-7,1122,1131,-9,DL,1167,N308DE,JFK,TPA,165,1005,8,15,2013-01-04T13:00:00Z
2013,2,3,1901,1905,-4,2016,2040,-24,WN,981,N786SW,LGA,MKE,109,738,19,5,2013-02-04T00:00:00Z
2013,9,17,1755,1759,-4,2022,2031,-9,DL,61,N662DN,LGA,ATL,113,762,17,59,2013-09-17T21:00:00Z
2013,5,1,902,840,22,1003,1012,-9,9E,3300,N924XJ,JFK,DCA,37,213,8,40,2013-05-01T12:00:00Z
2013,1,6,1522,1530,-8,1701,1711,-10,9E,3719,N8877A,LGA,RIC,61,292,15,30,2013-01-06T20:00:00Z
2013,6,5,1615,1540,35,1852,1845,7,UA,699,N822UA,EWR,SAN,315,2425,15,40,2013-06-05T19:00:00Z
2013,9,3,1551,1545,6,1704,1705,-1,AA,256,N3BAAA,JFK,BOS,39,187,15,45,2013-09-03T19:00:00Z
2013,1,6,1910,1900,10,2014,2018,-4,US,2187,N959UW,LGA,DCA,46,214,19,0,2013-01-07T00:00:00Z
2013,7,30,1702,1655,7,1934,1940,-6,UA,483,N514UA,EWR,LAX,311,2454,16,55,2013-07-30T20:00:00Z
2013,4,16,825,830,-5,1047,1108,-21,DL,27,N998DL,JFK,ATL,110,760,8,30,2013-04-16T12:00:00Z
2013,10,30,2243,2245,-2,2352,2353,-1,B6,108,N316JB,JFK,PWM,47,273,22,45,2013-10-31T02:00:00Z
2013,5,19,1850,1735,75,2044,1924,80,US,449,N604AW,EWR,CLT,73,529,17,35,2013-05-19T21:00:00Z
2013,1,18,1544,1545,-1,1841,1857,-16,UA,1200,N76502,EWR,SAN,339,2425,15,45,2013-01-18T20:00:00Z
2013,7,4,1158,1200,-2,1425,1428,-3,EV,4377,N13958,EWR,JAX,118,820,12,0,2013-07-04T16:00:00Z
2013,4,3,1155,1200,-5,1255,1315,-20,9E,3483,N906XJ,JFK,BOS,41,187,12,0,2013-04-03T16:00:00Z
2013,8,9,1656,1615,41,2040,1831,129,DL,1619,N912DL,LGA,MSP,143,1020,16,15,2013-08-09T20:00:00Z
2013,8,2,1328,1310,18,1559,1605,-6,UA,1601,N16234,EWR,FLL,138,1065,13,10,2013-08-02T17:00:00Z
2013,9,19,1429,1425,4,1647,1701,-14,UA,833,N438UA,EWR,LAS,295,2227,14,25,2013-09-19T18:00:00Z
2013,9,30,553,600,-7,707,716,-9,EV,5716,N877AS,JFK,IAD,46,228,6,0,2013-09-30T10:00:00Z
2013,6,10,750,800,-10,1047,1106,-19,B6,553,N534JB,EWR,RSW,155,1068,8,0,2013-06-10T12:00:00Z
2013,3,15,658,700,-2,952,1011,-19,UA,1525,N57439,EWR,RSW,153,1068,7,0,2013-03-15T11:00:00Z
2013,4,17,726,731,-5,1052,1110,-18,B6,643,N599JB,JFK,SFO,358,2586,7,31,2013-04-17T11:00:00Z
2013,5,30,1519,1520,-1,1823,1745,38,MQ,4669,N515MQ,LGA,ATL,120,762,15,20,2013-05-30T19:00:00Z
2013,3,6,1649,1645,4,2022,2005,17,AA,181,N327AA,JFK,LAX,345,2475,16,45,2013-03-06T21:00:00Z
2013,11,1,2216,1940,156,2355,2125,150,MQ,3374,N808MQ,JFK,RDU,81,427,19,40,2013-11-01T23:00:00Z
2013,5,31,2107,2117,-10,2334,2351,-17,B6,97,N665JB,JFK,DEN,231,1626,21,17,2013-06-01T01:00:00Z
2013,4,12,1818,1800,18,1944,1950,-6,AA,353,N487AA,LGA,ORD,114,733,18,0,2013-04-12T22:00:00Z
2013,4,13,808,810,-2,1035,1051,-16,DL,1429,N684DA,JFK,LAS,307,2248,8,10,2013-04-13T12:00:00Z
2013,3,16,1113,1041,32,1247,1220,27,EV,4298,N21144,EWR,RDU,70,416,10,41,2013-03-16T14:00:00Z
2013,3,8,2104,2100,4,2317,2315,2,EV,3817,N13550,EWR,SDF,100,642,21,0,2013-03-09T02:00:00Z
2013,7,26,1103,1105,-2,1254,1314,-20,DL,1031,N334NB,LGA,DTW,77,502,11,5,2013-07-26T15:00:00Z
2013,1,22,726,729,-3,844,850,-6,B6,1305,N348JB,JFK,IAD,55,228,7,29,2013-01-22T12:00:00Z
2013,1,29,658,700,-2,824,832,-8,EV,3839,N18102,EWR,BNA,112,748,7,0,2013-01-29T12:00:00Z
2013,9,30,2131,2140,-9,2225,2255,-30,MQ,3621,N807MQ,JFK,DCA,36,213,21,40,2013-10-01T01:00:00Z
2013,2,28,1428,1430,-2,1729,1725,4,UA,388,N801UA,EWR,IAH,212,1400,14,30,2013-02-28T19:00:00Z
2013,11,12,1035,1030,5,1326,1325,1,AA,19,N324AA,JFK,LAX,319,2475,10,30,2013-11-12T15:00:00Z
2013,3,25,934,935,-1,1156,1230,-34,VX,251,N843VA,JFK,LAS,297,2248,9,35,2013-03-25T13:00:00Z
2013,5,8,623,630,-7,804,820,-16,MQ,4599,N520MQ,LGA,MSP,131,1020,6,30,2013-05-08T10:00:00Z
2013,5,31,1328,1329,-1,1423,1434,-11,B6,1338,N184JB,JFK,MVY,36,173,13,29,2013-05-31T17:00:00Z
2013,9,19,1000,625,215,1158,740,258,WN,1708,N8315C,LGA,MDW,155,725,6,25,2013-09-19T10:00:00Z
2013,9,21,1200,1200,0,1539,1451,48,DL,863,N197DN,JFK,LAX,326,2475,12,0,2013-09-21T16:00:00Z
2013,1,18,1138,1130,8,1358,1356,2,UA,1625,N38257,EWR,DEN,238,1605,11,30,2013-01-18T16:00:00Z
2013,1,27,919,920,-1,1211,1240,-29,AA,1589,N4XMAA,EWR,DFW,208,1372,9,20,2013-01-27T14:00:00Z
2013,4,1,815,816,-1,1012,1013,-1,EV,4600,N15555,EWR,MEM,157,946,8,16,2013-04-01T12:00:00Z
2013,7,3,752,755,-3,1025,1115,-50,AA,59,N338AA,JFK,SFO,315,2586,7,55,2013-07-03T11:00:00Z
2013,5,7,2012,2015,-3,2210,2240,-30,9E,4033,N827AY,LGA,TYS,90,647,20,15,2013-05-08T00:00:00Z
2013,8,13,1909,1905,4,2027,2025,2,WN,381,N459WN,LGA,MKE,114,738,19,5,2013-08-13T23:00:00Z
2013,1,2,2237,2245,-8,2339,2356,-17,B6,608,N198JB,JFK,PWM,45,273,22,45,2013-01-03T03:00:00Z
2013,4,10,614,615,-1,756,818,-22,EV,4901,N716EV,EWR,MSP,152,1008,6,15,2013-04-10T10:00:00Z
2013,12,1,709,700,9,1040,1023,17,DL,472,N187DN,JFK,LAX,348,2475,7,0,2013-12-01T12:00:00Z
2013,3,24,2300,2225,35,2356,2342,14,DL,2155,N313US,LGA,PWM,42,269,22,25,2013-03-25T02:00:00Z
2013,7,25,1541,1300,161,1656,1417,159,EV,6054,N21197,EWR,IAD,45,212,13,0,2013-07-25T17:00:00Z
2013,10,24,656,659,-3,940,955,-15,UA,537,N419UA,EWR,PBI,148,1023,6,59,2013-10-24T10:00:00Z
2013,12,11,1420,1430,-10,1529,1553,-24,EV,5713,N833AS,LGA,IAD,51,229,14,30,2013-12-11T19:00:00Z
2013,5,1,1255,1305,-10,1452,1455,-3,MQ,4426,N720MQ,LGA,CMH,73,479,13,5,2013-05-01T17:00:00Z
2013,10,31,952,1000,-8,1122,1113,9,US,2142,N950UW,LGA,BOS,42,184,10,0,2013-10-31T14:00:00Z
2013,11,22,2233,2115,78,30,2315,75,MQ,3384,N523MQ,LGA,CLT,88,544,21,15,2013-11-23T02:00:00Z
2013,9,13,555,600,-5,833,856,-23,B6,601,N605JB,JFK,FLL,140,1069,6,0,2013-09-13T10:00:00Z
2013,3,17,1400,1400,0,1459,1506,-7,EV,4434,N12567,EWR,MHT,38,209,14,0,2013-03-17T18:00:00Z
2013,6,15,741,744,-3,842,905,-23,EV,4233,N21537,EWR,BTV,46,266,7,44,2013-06-15T11:00:00Z
2013,6,17,2146,2055,51,2252,2221,31,UA,994,N848UA,EWR,BOS,40,200,20,55,2013-06-18T00:00:00Z
2013,6,25,1502,1455,7,1704,1715,-11,DL,127,N339NB,JFK,DTW,84,509,14,55,2013-06-25T18:00:00Z
